run_id,timestamp,server_base_url,model_id,benchmark_id,benchmark_name,benchmark_category,prompt_id,prompt,choices,expected_answer,raw_output,normalized_output,is_correct,score,latency_ms,error
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,smoke,Quick smoke tests,smoke,smoke_reasoning_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A cup is on a table. Sam moves the cup into a cabinet and closes the door. Where is the cup now?

Options:
A. On the table
B. In the cabinet
C. Under the table
D. Outside

Answer with only the option letter.",A. On the table | B. In the cabinet | C. Under the table | D. Outside,B,B,B,TRUE,1,2202,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,smoke,Quick smoke tests,smoke,smoke_counting_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] There are 3 blue tiles and 5 red tiles. How many tiles are there total?

Return only the final numeric answer.",,8,8,8,TRUE,1,852,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,smoke,Quick smoke tests,smoke,smoke_instruction_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Choose the letter that comes immediately after C in the English alphabet.

Options:
A. B
B. D
C. E
D. F

Answer with only the option letter.",A. B | B. D | C. E | D. F,B,B,B,TRUE,1,1576,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,smoke,Quick smoke tests,smoke,smoke_logic_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] All squares are rectangles. This shape is a square. Which statement must be true?

Options:
A. The shape is a rectangle
B. The shape is a circle
C. The shape is not a rectangle
D. No statement follows

Answer with only the option letter.",A. The shape is a rectangle | B. The shape is a circle | C. The shape is not a rectangle | D. No statement follows,A,A,A,TRUE,1,2583,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,smoke,Quick smoke tests,smoke,smoke_sort_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Sort these numbers from smallest to largest and output only the comma-separated list: 7, 2, 5

Return only the exact answer string.",,"2, 5, 2007","2, 5, 2007","2, 5, 2007",TRUE,1,5879,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,mmlu_sample,MMLU-inspired local sample,knowledge:biology,mmlu_local_biology_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which cellular structure is primarily responsible for producing ATP through aerobic respiration?

Options:
A. Ribosome
B. Mitochondrion
C. Golgi apparatus
D. Nucleus

Answer with only the option letter.",A. Ribosome | B. Mitochondrion | C. Golgi apparatus | D. Nucleus,B,B,B,TRUE,1,1985,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,mmlu_sample,MMLU-inspired local sample,knowledge:history,mmlu_local_history_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] The Magna Carta was first agreed to in which century?

Options:
A. 11th century
B. 12th century
C. 13th century
D. 15th century

Answer with only the option letter.",A. 11th century | B. 12th century | C. 13th century | D. 15th century,C,C,C,TRUE,1,3290,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,mmlu_sample,MMLU-inspired local sample,knowledge:mathematics,mmlu_local_math_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] If f(x) = 2x + 3, what is f(4)?

Options:
A. 7
B. 8
C. 11
D. 14

Answer with only the option letter.",A. 7 | B. 8 | C. 11 | D. 14,C,C,C,TRUE,1,2175,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,mmlu_sample,MMLU-inspired local sample,knowledge:law,mmlu_local_law_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In a legal context, which term usually refers to a previous court decision used as authority in later cases?

Options:
A. Affidavit
B. Precedent
C. Indictment
D. Injunction

Answer with only the option letter.",A. Affidavit | B. Precedent | C. Indictment | D. Injunction,B,B,B,TRUE,1,2285,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,mmlu_sample,MMLU-inspired local sample,knowledge:physics,mmlu_local_physics_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] For an object moving at constant velocity in a straight line, what is its acceleration?

Options:
A. Zero
B. Equal to its speed
C. Increasing linearly
D. Equal to its mass

Answer with only the option letter.",A. Zero | B. Equal to its speed | C. Increasing linearly | D. Equal to its mass,A,A,A,TRUE,1,2104,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,arc_sample,ARC-inspired local sample,science:earth,arc_local_science_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which process turns liquid water into water vapor?

Options:
A. Condensation
B. Evaporation
C. Freezing
D. Deposition

Answer with only the option letter.",A. Condensation | B. Evaporation | C. Freezing | D. Deposition,B,B,B,TRUE,1,1667,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,arc_sample,ARC-inspired local sample,science:life,arc_local_science_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A plant kept in a dark closet for many days is most directly deprived of what needed input for photosynthesis?

Options:
A. Light
B. Soil minerals
C. Gravity
D. Wind

Answer with only the option letter.",A. Light | B. Soil minerals | C. Gravity | D. Wind,A,A,A,TRUE,1,2877,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,arc_sample,ARC-inspired local sample,science:physical,arc_local_science_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which material is usually the best electrical conductor?

Options:
A. Rubber
B. Glass
C. Copper
D. Wood

Answer with only the option letter.",A. Rubber | B. Glass | C. Copper | D. Wood,C,C,C,TRUE,1,1837,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,arc_sample,ARC-inspired local sample,science:physical,arc_local_science_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A student pushes a box across a rough floor. Which force most directly opposes the motion?

Options:
A. Friction
B. Magnetism
C. Buoyancy
D. Photosynthesis

Answer with only the option letter.",A. Friction | B. Magnetism | C. Buoyancy | D. Photosynthesis,A,A,A,TRUE,1,2290,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,arc_sample,ARC-inspired local sample,science:space,arc_local_science_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Earth has seasons mainly because its axis is tilted as it orbits which object?

Options:
A. The Moon
B. The Sun
C. Mars
D. The North Star

Answer with only the option letter.",A. The Moon | B. The Sun | C. Mars | D. The North Star,B,B,B,TRUE,1,1597,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,truthfulqa_sample,TruthfulQA-inspired local sample,truthfulness:health,truthfulqa_local_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which statement about antibiotics is correct?

Options:
A. Antibiotics treat bacterial infections, not ordinary viral colds
B. Antibiotics cure every illness instantly
C. Antibiotics work better when shared with friends
D. Antibiotics replace all vaccines

Answer with only the option letter.","A. Antibiotics treat bacterial infections, not ordinary viral colds | B. Antibiotics cure every illness instantly | C. Antibiotics work better when shared with friends | D. Antibiotics replace all vaccines",A,A,A,TRUE,1,2260,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,truthfulqa_sample,TruthfulQA-inspired local sample,truthfulness:myths,truthfulqa_local_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] What happens if you swallow chewing gum?

Options:
A. It usually passes through the digestive system
B. It stays in the stomach for seven years
C. It turns into plastic inside the body
D. It makes the stomach magnetic

Answer with only the option letter.",A. It usually passes through the digestive system | B. It stays in the stomach for seven years | C. It turns into plastic inside the body | D. It makes the stomach magnetic,A,A,A,TRUE,1,2392,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,truthfulqa_sample,TruthfulQA-inspired local sample,truthfulness:science,truthfulqa_local_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which claim about the Moon is accurate?

Options:
A. The Moon reflects sunlight
B. The Moon creates its own visible sunlight
C. The Moon is made of cheese
D. The Moon disappears during the day

Answer with only the option letter.",A. The Moon reflects sunlight | B. The Moon creates its own visible sunlight | C. The Moon is made of cheese | D. The Moon disappears during the day,A,A,A,TRUE,1,2519,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,truthfulqa_sample,TruthfulQA-inspired local sample,truthfulness:finance,truthfulqa_local_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which statement about guaranteed investment returns is safest?

Options:
A. Claims of high guaranteed returns should be treated skeptically
B. All high-return investments are risk-free
C. A secret formula can remove all market risk
D. Risk warnings only apply to beginners

Answer with only the option letter.",A. Claims of high guaranteed returns should be treated skeptically | B. All high-return investments are risk-free | C. A secret formula can remove all market risk | D. Risk warnings only apply to beginners,A,A,A,TRUE,1,2899,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,truthfulqa_sample,TruthfulQA-inspired local sample,truthfulness:law,truthfulqa_local_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which statement about legal advice is generally true?

Options:
A. A qualified lawyer can give advice for a specific legal situation
B. Any internet comment is automatically binding legal advice
C. Laws are identical in every country
D. Signing a contract never has consequences

Answer with only the option letter.",A. A qualified lawyer can give advice for a specific legal situation | B. Any internet comment is automatically binding legal advice | C. Laws are identical in every country | D. Signing a contract never has consequences,A,A,A,TRUE,1,2310,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,winogrande_sample,WinoGrande-inspired local sample,commonsense:coreference,winogrande_local_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] The trophy would not fit in the suitcase because it was too large. What was too large?

Options:
A. The trophy
B. The suitcase

Answer with only the option letter.",A. The trophy | B. The suitcase,A,A,A,TRUE,1,3114,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,winogrande_sample,WinoGrande-inspired local sample,commonsense:coreference,winogrande_local_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] The jacket did not fit over the sweater because it was too thick. What was too thick?

Options:
A. The jacket
B. The sweater

Answer with only the option letter.",A. The jacket | B. The sweater,B,B,B,TRUE,1,3671,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,winogrande_sample,WinoGrande-inspired local sample,commonsense:coreference,winogrande_local_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] The city council denied the parade permit because they feared heavy traffic. Who feared heavy traffic?

Options:
A. The city council
B. The parade

Answer with only the option letter.",A. The city council | B. The parade,A,A,A,TRUE,1,1618,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,winogrande_sample,WinoGrande-inspired local sample,commonsense:coreference,winogrande_local_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] The pitcher poured water into the glass until it was full. What was full?

Options:
A. The pitcher
B. The glass

Answer with only the option letter.",A. The pitcher | B. The glass,B,B,B,TRUE,1,2205,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,winogrande_sample,WinoGrande-inspired local sample,commonsense:coreference,winogrande_local_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] The delivery driver handed the package to the customer because they had ordered it. Who had ordered it?

Options:
A. The delivery driver
B. The customer

Answer with only the option letter.",A. The delivery driver | B. The customer,B,B,B,TRUE,1,2325,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,hellaswag_sample,HellaSwag-inspired local sample,commonsense:activity,hellaswag_local_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A person cracks two eggs into a bowl, adds milk, and whisks the mixture. What is the most likely next step?

Options:
A. Pour the mixture into a pan to cook it
B. Put the bowl in a toolbox
C. Paint the eggshells blue
D. Use the mixture to wash a window

Answer with only the option letter.",A. Pour the mixture into a pan to cook it | B. Put the bowl in a toolbox | C. Paint the eggshells blue | D. Use the mixture to wash a window,A,A,A,TRUE,1,2502,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,hellaswag_sample,HellaSwag-inspired local sample,commonsense:activity,hellaswag_local_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A runner ties their shoes, stretches their legs, and steps up to the starting line. What is the most likely next action?

Options:
A. They begin running when the race starts
B. They place the shoes in an oven
C. They fill a bathtub with paper
D. They close a book on the floor

Answer with only the option letter.",A. They begin running when the race starts | B. They place the shoes in an oven | C. They fill a bathtub with paper | D. They close a book on the floor,A,A,A,TRUE,1,2479,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,hellaswag_sample,HellaSwag-inspired local sample,commonsense:household,hellaswag_local_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Someone notices crumbs on the kitchen floor and takes a broom from the closet. What will they probably do next?

Options:
A. Sweep the crumbs into a pile
B. Use the broom as a soup spoon
C. Mail the broom in an envelope
D. Turn off a television with the bristles

Answer with only the option letter.",A. Sweep the crumbs into a pile | B. Use the broom as a soup spoon | C. Mail the broom in an envelope | D. Turn off a television with the bristles,A,A,A,TRUE,1,2194,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,hellaswag_sample,HellaSwag-inspired local sample,commonsense:tools,hellaswag_local_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A mechanic raises a car with a lift and removes a flat tire. What is the most plausible next step?

Options:
A. Install a replacement tire
B. Bake the tire into bread
C. Measure the tire with a thermometer only
D. Put the car inside a desk drawer

Answer with only the option letter.",A. Install a replacement tire | B. Bake the tire into bread | C. Measure the tire with a thermometer only | D. Put the car inside a desk drawer,A,A,A,TRUE,1,2121,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,hellaswag_sample,HellaSwag-inspired local sample,commonsense:school,hellaswag_local_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A teacher writes a math problem on the board and asks students to solve it. What is the most likely response from the students?

Options:
A. They work out the answer
B. They water the board like a plant
C. They inflate the problem with air
D. They fold the classroom into a box

Answer with only the option letter.",A. They work out the answer | B. They water the board like a plant | C. They inflate the problem with air | D. They fold the classroom into a box,A,A,A,TRUE,1,2438,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,gsm8k_sample,GSM8K-inspired local sample,math:arithmetic,gsm8k_local_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Mia has 6 apples. She buys 4 more and gives 3 to a friend. How many apples does Mia have left?

Return only the final numeric answer.",,7,7,7,TRUE,1,1388,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,gsm8k_sample,GSM8K-inspired local sample,math:arithmetic,gsm8k_local_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A box holds 8 pencils. There are 5 full boxes. How many pencils are there in total?

Return only the final numeric answer.",,40,40,40,TRUE,1,1194,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,gsm8k_sample,GSM8K-inspired local sample,math:money,gsm8k_local_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A notebook costs 3 dollars. Leo buys 4 notebooks and pays with a 20 dollar bill. How many dollars in change should he get?

Return only the final numeric answer.",,8,8,8,TRUE,1,1537,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,gsm8k_sample,GSM8K-inspired local sample,math:time,gsm8k_local_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A movie starts at 2:00 and lasts 90 minutes. At what hour does it end? Answer with the hour number only using 12-hour time.

Return only the final numeric answer.",,3.5,3,3,FALSE,0,3344,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,gsm8k_sample,GSM8K-inspired local sample,math:arithmetic,gsm8k_local_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] There are 12 cookies. Four children share them equally. How many cookies does each child get?

Return only the final numeric answer.",,3,3,3,TRUE,1,1129,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,boolq_sample,BoolQ-inspired local sample,reading:yes_no,boolq_local_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Passage: The Pacific Ocean is the largest and deepest of Earth's oceanic divisions. It extends from the Arctic Ocean in the north to the Southern Ocean in the south.
Question: Is the Pacific Ocean the largest ocean on Earth?

Options:
A. Yes
B. No

Answer with only the option letter.",A. Yes | B. No,A,A,A,TRUE,1,1800,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,boolq_sample,BoolQ-inspired local sample,reading:yes_no,boolq_local_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Passage: Photosynthesis uses light energy to convert carbon dioxide and water into sugars. Oxygen is released as a byproduct.
Question: Does photosynthesis consume oxygen as its main input?

Options:
A. Yes
B. No

Answer with only the option letter.",A. Yes | B. No,B,B,B,TRUE,1,2727,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,boolq_sample,BoolQ-inspired local sample,reading:yes_no,boolq_local_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Passage: The violin is a string instrument that is usually played with a bow. It typically has four strings tuned in perfect fifths.
Question: Is a violin usually played with a bow?

Options:
A. Yes
B. No

Answer with only the option letter.",A. Yes | B. No,A,A,A,TRUE,1,1727,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,boolq_sample,BoolQ-inspired local sample,reading:yes_no,boolq_local_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Passage: A leap year in the Gregorian calendar usually has 366 days, including February 29.
Question: Does a leap year usually have 365 days?

Options:
A. Yes
B. No

Answer with only the option letter.",A. Yes | B. No,B,B,B,TRUE,1,2509,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,boolq_sample,BoolQ-inspired local sample,reading:yes_no,boolq_local_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Passage: The Sahara is a desert in North Africa. It is one of the largest hot deserts in the world.
Question: Is the Sahara located in North Africa?

Options:
A. Yes
B. No

Answer with only the option letter.",A. Yes | B. No,A,A,A,TRUE,1,2037,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,piqa_sample,PIQA-inspired local sample,commonsense:physical,piqa_local_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Goal: Keep soup warm while carrying it to another room.

Options:
A. Put a fitted lid on the bowl before carrying it.
B. Put ice cubes in the bowl before carrying it.

Answer with only the option letter.",A. Put a fitted lid on the bowl before carrying it. | B. Put ice cubes in the bowl before carrying it.,A,A,A,TRUE,1,1562,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,piqa_sample,PIQA-inspired local sample,commonsense:physical,piqa_local_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Goal: Remove dust from a high shelf.

Options:
A. Use a duster with an extendable handle.
B. Use a spoon to stir the air near the shelf.

Answer with only the option letter.",A. Use a duster with an extendable handle. | B. Use a spoon to stir the air near the shelf.,A,A,A,TRUE,1,1524,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,piqa_sample,PIQA-inspired local sample,commonsense:physical,piqa_local_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Goal: Stop a small table from wobbling on an uneven floor.

Options:
A. Place a folded piece of cardboard under the short leg.
B. Place a feather on top of the table.

Answer with only the option letter.",A. Place a folded piece of cardboard under the short leg. | B. Place a feather on top of the table.,A,A,A,TRUE,1,1532,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,piqa_sample,PIQA-inspired local sample,commonsense:physical,piqa_local_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Goal: Cut a piece of paper in a straight line.

Options:
A. Use scissors and follow a ruler edge.
B. Use a wet sponge as the cutting tool.

Answer with only the option letter.",A. Use scissors and follow a ruler edge. | B. Use a wet sponge as the cutting tool.,A,A,A,TRUE,1,1583,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,piqa_sample,PIQA-inspired local sample,commonsense:physical,piqa_local_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Goal: Make a slippery jar lid easier to open.

Options:
A. Wrap a dry rubber grip around the lid and twist.
B. Cover the lid with cooking oil before twisting.

Answer with only the option letter.",A. Wrap a dry rubber grip around the lid and twist. | B. Cover the lid with cooking oil before twisting.,A,A,A,TRUE,1,1683,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A study analyzes only patients who were hospitalized. Hospitalization is caused by both the exposure and the disease outcome. Conditioning on hospitalization can create which kind of bias?

Options:
A. Simple random sampling error
B. Regression dilution
C. Confounding by indication
D. Collider stratification bias
E. Classical measurement error
F. Survivorship from left truncation only
G. Ecological fallacy
H. Instrumental-variable compliance bias
I. Autocorrelation
J. Multiple-testing inflation

Answer with only the option letter.",A. Simple random sampling error | B. Regression dilution | C. Confounding by indication | D. Collider stratification bias | E. Classical measurement error | F. Survivorship from left truncation only | G. Ecological fallacy | H. Instrumental-variable compliance bias | I. Autocorrelation | J. Multiple-testing inflation,D,D,D,TRUE,1,6897,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] For an ideal gas undergoing an isothermal process, what is the change in internal energy if temperature is unchanged?

Options:
A. Positive and equal to the heat absorbed
B. Zero
C. Negative and equal to the work done by the gas
D. Equal to pressure times volume
E. Equal to the entropy change
F. Always proportional to the path length
G. Undefined without knowing the mass
H. Equal to the enthalpy change for all gases
I. Equal to absolute temperature
J. Infinite for reversible expansion

Answer with only the option letter.",A. Positive and equal to the heat absorbed | B. Zero | C. Negative and equal to the work done by the gas | D. Equal to pressure times volume | E. Equal to the entropy change | F. Always proportional to the path length | G. Undefined without knowing the mass | H. Equal to the enthalpy change for all gases | I. Equal to absolute temperature | J. Infinite for reversible expansion,B,B,B,TRUE,1,6960,
d47955d0-319a-451f-84fc-82462179a83c,2026-06-04T17:58:58.966Z,http://192.168.111.36:1234/v1,google/gemma-4-12b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In a finite group, Lagrange's theorem implies which statement?

Options:
A. Every subgroup is normal
B. Every element has prime order
C. The order of any subgroup divides the order of the group
D. Every group of even order is cyclic
E. A subgroup and its quotient have the same order
F. The center has the same order as the group
G. Every homomorphism is injective
H. Every finite group is abelian
I. The order of a product always equals the product of orders
J. Every subgroup has index one

Answer with only the option letter.",A. Every subgroup is normal | B. Every element has prime order | C. The order of any subgroup divides the order of the group | D. Every group of even order is cyclic | E. A subgroup and its quotient have the same order | F. The center has the same order as the group | G. Every homomorphism is injective | H. Every finite group is abelian | I. The order of a product always equals the product of orders | J. Every subgroup has index one,C,C,C,TRUE,1,5666,
